,Word,Lemma,OccurTotal,OccurNum,Freq_pm,Rating.Mean,Rating.SD,Dunno
23777,sarcophagus,sarcophagus,19,15,0.6078431372549019,11.93,5.74,0.7894736842105263
23778,sardine,sardine,19,19,0.9019607843137255,7.74,2.86,1.0
23779,sardonic,sardonic,19,14,0.09803921568627451,14.93,3.93,0.7368421052631579
23780,sari,sari,18,9,0.43137254901960786,13.44,3.0,0.5
23781,sarong,sarong,20,13,0.13725490196078433,12.92,4.77,0.65
23782,sarsaparilla,sarsaparilla,19,14,0.7450980392156863,11.36,4.31,0.7368421052631579
23783,sartorial,sartorial,18,15,0.11764705882352941,15.47,3.42,0.8333333333333334
23784,sash,sash,19,18,1.1372549019607843,7.67,2.63,0.9473684210526315
23785,sashay,sashay,18,17,0.19607843137254902,11.35,3.66,0.9444444444444444
23786,sashimi,sashimi,19,15,0.5490196078431373,16.53,4.69,0.7894736842105263
23787,sassafras,sassafra,18,15,0.6274509803921569,10.53,4.12,0.8333333333333334
23788,sassy,sassy,18,18,3.215686274509804,8.22,3.17,1.0
23789,satanic,satanic,19,18,1.3529411764705883,9.11,3.43,0.9473684210526315
23790,satchel,satchel,19,17,1.4705882352941178,12.35,2.62,0.8947368421052632
23791,sate,sate,19,12,0.0784313725490196,12.0,3.36,0.631578947368421
23792,sateen,sateen,20,8,0.0196078431372549,11.0,4.11,0.4
23793,satellite,satellite,19,19,15.647058823529411,11.68,3.13,1.0
23794,sati,sati,20,7,0.13725490196078433,16.43,5.56,0.35
23795,satiate,satiate,18,12,0.058823529411764705,16.75,3.05,0.6666666666666666
23796,satiety,satiety,18,14,0.058823529411764705,13.21,3.79,0.7777777777777778
23797,satin,satin,19,19,2.607843137254902,10.37,2.29,1.0
23798,satinwood,satinwood,18,8,0.0196078431372549,14.12,4.02,0.4444444444444444
23799,satiny,satiny,20,16,0.0392156862745098,11.75,4.42,0.8
23800,satire,satire,18,14,0.6470588235294118,13.07,4.03,0.7777777777777778
23801,satiric,satiric,19,18,0.0392156862745098,14.22,3.21,0.9473684210526315
23802,satirical,satirical,19,18,0.17647058823529413,12.39,3.38,0.9473684210526315
23803,satirist,satirist,18,17,0.09803921568627451,14.12,2.18,0.9444444444444444
23804,satirize,satirize,18,15,0.0196078431372549,14.47,2.8,0.8333333333333334
23805,satisfaction,satisfaction,19,19,6.96078431372549,9.53,3.56,1.0
23806,satisfactory,satisfactory,19,19,3.0,8.84,2.5,1.0
23807,satisfied,satisfy,19,19,15.509803921568627,9.68,3.2,1.0
23808,satisfy,satisfy,22,22,5.607843137254902,10.0,2.09,1.0
23809,satisfying,satisfy,19,19,2.5294117647058822,9.95,3.17,1.0
23810,saturate,saturate,19,19,0.19607843137254902,12.84,2.41,1.0
23811,saturated,saturate,19,19,0.8431372549019608,10.63,2.91,1.0
23812,saturation,saturation,19,19,0.5490196078431373,12.05,4.05,1.0
23813,saturday,saturday,22,22,47.509803921568626,5.480882,1.36,1.0
23814,satyr,satyr,19,14,0.5686274509803921,13.36,4.52,0.7368421052631579
23815,satyriasis,satyriasis,22,3,0.0196078431372549,16.33,1.53,0.13636363636363635
23816,sauce,sauce,19,19,15.588235294117647,5.37,2.24,1.0
23817,saucebox,saucebox,19,11,0.0196078431372549,12.64,2.87,0.5789473684210527
23818,saucepan,saucepan,18,18,0.1568627450980392,7.89,2.83,1.0
23819,saucer,saucer,18,18,2.7450980392156863,8.44,2.89,1.0
23820,sauciness,sauciness,18,18,0.0196078431372549,12.06,3.26,1.0
23821,saucy,saucy,19,19,1.2156862745098038,10.53,4.13,1.0
23822,sauerbraten,sauerbraten,19,10,0.0392156862745098,16.9,4.28,0.5263157894736842
23823,sauerkraut,sauerkraut,20,19,1.0,9.26,3.09,0.95
23824,sauna,sauna,18,18,1.3529411764705883,10.28,2.35,1.0
23825,saunter,saunter,20,18,0.1568627450980392,12.28,2.99,0.9
23826,saurian,saurian,18,4,0.11764705882352941,16.25,2.63,0.2222222222222222
23827,sausage,sausage,19,19,7.784313725490196,6.05,2.55,1.0
23829,sauternes,sauterne,19,6,0.0196078431372549,16.0,2.97,0.3157894736842105
23830,savage,savage,19,19,7.1568627450980395,10.05,2.97,1.0
23831,savagery,savagery,20,19,0.27450980392156865,13.42,3.91,0.95
23832,savannah,savannah,18,16,1.5098039215686274,12.0,3.54,0.8888888888888888
23833,savant,savant,18,13,0.47058823529411764,13.92,4.77,0.7222222222222222
23834,save,save,18,18,162.31372549019608,5.44,1.69,1.0
23835,saver,saver,19,19,0.6078431372549019,7.84,2.29,1.0
23836,savings,saving,19,19,7.529411764705882,8.79,3.33,1.0
23837,savior,savior,19,19,3.392156862745098,6.68,2.77,1.0
23838,savor,savor,22,22,0.9411764705882353,10.14,3.28,1.0
23839,savory,savory,18,18,0.21568627450980393,13.78,3.56,1.0
23840,savvy,savvy,20,20,1.0588235294117647,12.35,2.43,1.0
23841,saw,see,22,22,402.4901960784314,5.3585,2.09,1.0
23842,sawbuck,sawbuck,19,9,0.39215686274509803,12.56,2.55,0.47368421052631576
23843,sawdust,sawdust,19,19,0.5882352941176471,7.16,2.17,1.0
23844,sawhorse,sawhorse,19,19,0.0196078431372549,9.58,3.63,1.0
23845,sawmill,sawmill,20,20,0.4117647058823529,9.6,2.93,1.0
23846,sax,sax,19,16,1.2549019607843137,8.75,3.15,0.8421052631578947
23847,saxophone,saxophone,20,20,1.6862745098039216,9.1,2.51,1.0
23848,saxophonist,saxophonist,19,19,0.11764705882352941,8.89,2.05,1.0
23849,say,say,19,19,1639.7843137254902,3.42,1.07,1.0
23850,saying,say,21,21,291.6470588235294,4.953534000000001,1.43,1.0
23851,sayonara,sayonara,18,18,1.6470588235294117,9.56,5.14,1.0
23852,scab,scab,20,20,0.6274509803921569,6.65,3.51,1.0
23853,scabbard,scabbard,18,11,0.21568627450980393,14.09,2.55,0.6111111111111112
23854,scabby,scabby,18,16,0.35294117647058826,9.06,3.66,0.8888888888888888
23855,scabies,scabie,19,18,0.0196078431372549,12.0,4.42,0.9473684210526315
23856,scabrous,scabrous,19,5,0.0196078431372549,15.4,3.51,0.2631578947368421
23857,scaffold,scaffold,18,18,0.5490196078431373,12.11,3.07,1.0
23858,scaffolding,scaffold,18,18,0.23529411764705882,11.22,2.82,1.0
23859,scalable,scalable,18,15,0.0392156862745098,14.13,4.42,0.8333333333333334
23860,scalawag,scalawag,19,17,0.11764705882352941,12.12,3.28,0.8947368421052632
23861,scald,scald,19,19,0.27450980392156865,10.26,2.86,1.0
23862,scale,scale,20,20,9.509803921568627,8.85,3.57,1.0
23864,scalene,scalene,18,12,0.0196078431372549,11.92,2.87,0.6666666666666666
23865,scales,scale,21,21,2.019607843137255,6.477485000000001,1.94,1.0
23866,scallop,scallop,19,19,0.17647058823529413,11.26,3.48,1.0
23867,scallywag,scallywag,20,17,0.058823529411764705,11.94,3.9,0.85
23868,scalp,scalp,19,19,3.6862745098039214,6.68,2.71,1.0
23869,scalpel,scalpel,1929,1892,3.156862745098039,10.73,3.05,0.9808190772420944
23870,scalper,scalper,18,16,0.27450980392156865,10.75,3.57,0.8888888888888888
23871,scaly,scaly,18,18,0.3137254901960784,7.83,2.6,1.0
23872,scam,scam,19,19,6.137254901960785,10.63,4.46,1.0
23873,scamp,scamp,19,14,1.7647058823529411,10.43,4.5,0.7368421052631579
23874,scamper,scamper,19,18,0.2549019607843137,7.78,2.37,0.9473684210526315
23875,scampi,scampi,19,14,0.39215686274509803,14.5,2.85,0.7368421052631579
23876,scan,scan,20,20,9.411764705882353,9.6,4.58,1.0
23877,scandal,scandal,18,18,8.117647058823529,10.83,2.04,1.0
23878,scandalize,scandalize,18,18,0.0196078431372549,11.06,2.9,1.0
23879,scandalmonger,scandalmong,21,12,0.0196078431372549,17.83,3.83,0.5714285714285714
23880,scandalous,scandalous,18,18,0.9019607843137255,11.89,2.54,1.0
23881,scandium,scandium,18,9,0.0196078431372549,15.78,4.09,0.5
23882,scanner,scanner,19,19,2.9411764705882355,11.37,3.2,1.0
23883,scansion,scansion,18,5,0.0196078431372549,15.2,3.42,0.2777777777777778
23884,scant,scant,20,19,0.23529411764705882,12.16,4.07,0.95
23885,scanty,scanty,21,18,0.0196078431372549,13.67,4.04,0.8571428571428571
23886,scapegoat,scapegoat,20,20,1.0980392156862746,11.75,2.55,1.0
23887,scapegrace,scapegrace,19,3,0.0392156862745098,11.67,3.79,0.15789473684210525
23888,scapula,scapula,18,16,0.27450980392156865,14.88,3.81,0.8888888888888888
23889,scar,scar,19,19,8.470588235294118,5.68,2.21,1.0
23890,scarab,scarab,18,17,0.3137254901960784,10.88,3.94,0.9444444444444444
23891,scarce,scarce,20,19,1.7058823529411764,10.53,2.84,0.95
23892,scarcely,scarcely,21,21,1.3725490196078431,10.377947,3.29,1.0
23893,scarcity,scarcity,18,17,0.1568627450980392,11.65,4.3,0.9444444444444444
23894,scare,scare,18,18,33.568627450980394,4.22,1.26,1.0
23895,scarecrow,scarecrow,19,18,1.7450980392156863,5.56,2.87,0.9473684210526315
23896,scared,scare,19,19,133.3921568627451,3.79,1.47,1.0
23897,scaremonger,scaremonger,20,15,0.0196078431372549,16.4,4.45,0.75
23898,scarf,scarf,19,19,4.686274509803922,5.68,2.54,1.0
23899,scarify,scarify,20,11,0.0784313725490196,13.0,4.92,0.55
23900,scariness,scariness,18,18,0.0196078431372549,6.89,2.83,1.0
23901,scarlet,scarlet,20,19,3.2745098039215685,11.358391000000001,3.17,0.95
23902,scarper,scarper,20,12,0.0196078431372549,14.17,4.51,0.6
23903,scary,scary,19,19,26.19607843137255,4.26,1.97,1.0
23904,scat,scat,18,17,1.2745098039215685,11.76,4.02,0.9444444444444444
23905,scathe,scathe,22,21,0.0392156862745098,13.57,3.23,0.9545454545454546
23906,scathing,scathe,19,18,0.1568627450980392,13.33,3.09,0.9473684210526315
23907,scatological,scatological,21,8,0.13725490196078433,18.12,3.04,0.38095238095238093
23908,scatology,scatology,20,8,0.0392156862745098,14.25,4.89,0.4
23909,scatter,scatter,19,19,2.4313725490196076,7.95,2.55,1.0
23910,scatterbrain,scatterbrain,19,19,0.13725490196078433,10.16,3.44,1.0
23911,scatterbrained,scatterbraine,19,19,0.058823529411764705,9.95,2.41,1.0
23912,scattergun,scattergun,18,8,0.09803921568627451,13.5,2.0,0.4444444444444444
23913,scattershot,scattershot,19,13,0.0196078431372549,15.23,4.4,0.6842105263157895
23914,scavenge,scavenge,19,19,0.19607843137254902,10.63,3.25,1.0
23915,scavenger,scavenger,19,19,0.8627450980392157,9.32,2.98,1.0
23916,scenario,scenario,20,20,6.254901960784314,10.95,3.52,1.0
23917,scenarist,scenarist,18,8,0.0196078431372549,14.0,4.14,0.4444444444444444
23918,scene,scene,18,18,74.6470588235294,8.17,3.84,1.0
23919,scenery,scenery,20,20,3.784313725490196,9.7,3.11,1.0
23920,sceneshifter,sceneshifter,19,11,0.0196078431372549,15.18,2.68,0.5789473684210527
23921,scenic,scenic,19,19,1.0392156862745099,9.11,3.6,1.0
23922,scent,scent,18,18,5.96078431372549,5.94,2.01,1.0
23923,scented,scent,20,20,0.9019607843137255,7.7,2.08,1.0
23924,scepter,scepter,22,22,0.8823529411764706,10.15415,3.81,1.0
23925,schedule,schedule,19,19,29.764705882352942,7.47,2.34,1.0
23926,scheduler,scheduler,18,18,0.0196078431372549,10.61,2.81,1.0
23927,schematic,schematic,21,20,1.1372549019607843,14.45,3.12,0.9523809523809523
23928,scheme,scheme,20,20,7.254901960784314,9.65,2.68,1.0
23929,schemer,schemer,19,15,0.17647058823529413,11.67,3.92,0.7894736842105263
23930,scherzo,scherzo,19,5,0.0392156862745098,15.4,4.22,0.2631578947368421
23931,schilling,schille,18,13,0.6862745098039216,14.08,4.75,0.7222222222222222
23932,schism,schism,19,17,0.058823529411764705,12.71,2.37,0.8947368421052632
23933,schist,schist,18,8,0.39215686274509803,13.62,4.53,0.4444444444444444
23934,schizoid,schizoid,18,12,0.13725490196078433,15.08,3.7,0.6666666666666666
23935,schizophrenia,schizophrenia,18,18,1.3529411764705883,13.44,3.33,1.0
23936,schizophrenic,schizophrenic,18,18,2.2941176470588234,12.33,3.16,1.0
23937,schlemiel,schlemiel,19,10,0.17647058823529413,15.1,4.15,0.5263157894736842
23938,schlep,schlep,19,16,0.49019607843137253,13.0,4.76,0.8421052631578947
23939,schlimazel,schlimazel,18,6,0.058823529411764705,16.17,1.94,0.3333333333333333
23940,schlock,schlock,18,10,0.11764705882352941,12.4,3.47,0.5555555555555556
23941,schlocky,schlocky,19,5,0.0196078431372549,14.8,3.11,0.2631578947368421
23942,schmaltz,schmaltz,21,10,0.27450980392156865,15.3,5.1,0.47619047619047616
23943,schmaltzy,schmaltzy,18,6,0.0392156862745098,15.33,2.34,0.3333333333333333
23944,schmooze,schmooze,18,14,0.3333333333333333,10.64,3.41,0.7777777777777778
23945,schmuck,schmuck,22,22,4.588235294117647,12.64,3.92,1.0
23946,schnapps,schnapps,19,16,0.7254901960784313,15.62,3.93,0.8421052631578947
23947,schnauzer,schnauzer,19,14,0.19607843137254902,11.0,4.15,0.7368421052631579
23948,schnitzel,schnitzel,18,17,0.8823529411764706,12.06,5.08,0.9444444444444444
23949,schnook,schnook,19,11,0.3333333333333333,12.91,3.42,0.5789473684210527
23950,schnooks,schnook,19,6,0.0392156862745098,15.0,4.34,0.3157894736842105
23951,schnozzle,schnozzle,19,10,0.058823529411764705,12.5,3.44,0.5263157894736842
23952,scholar,scholar,19,19,3.6470588235294117,10.37,2.97,1.0
23953,scholarly,scholarly,20,20,0.43137254901960786,10.25,2.63,1.0
23954,scholarship,scholarship,18,18,9.941176470588236,11.11,3.07,1.0
23955,scholastic,scholastic,18,18,0.5686274509803921,9.0,3.2,1.0
23956,school,school,19,19,333.11764705882354,3.89,1.37,1.0
23957,schoolbag,schoolbag,18,17,0.11764705882352941,5.76,1.35,0.9444444444444444
23958,schoolbook,schoolbook,20,20,0.0784313725490196,6.1,1.29,1.0
23959,schoolboy,schoolboy,19,19,1.3137254901960784,6.63,1.74,1.0
23960,schoolchild,schoolchild,18,18,0.0392156862745098,6.33,2.22,1.0
23961,schooldays,schoolday,19,19,0.0196078431372549,5.84,1.92,1.0
23962,schoolgirl,schoolgirl,19,19,1.8823529411764706,6.68,2.11,1.0
23963,schoolhouse,schoolhouse,18,17,1.1176470588235294,6.76,2.28,0.9444444444444444
23964,schooling,school,19,19,1.4313725490196079,6.37,2.39,1.0
23965,schoolmarm,schoolmarm,18,12,0.21568627450980393,12.5,3.71,0.6666666666666666
23966,schoolmaster,schoolmaster,19,18,0.9019607843137255,8.0,3.11,0.9473684210526315
23967,schoolmate,schoolmate,18,18,0.11764705882352941,6.56,2.68,1.0
23968,schoolmistress,schoolmistress,20,16,0.058823529411764705,14.0,3.54,0.8
23969,schoolroom,schoolroom,19,19,0.3137254901960784,5.53,1.87,1.0
23970,schoolteacher,schoolteacher,18,18,3.450980392156863,4.06,0.94,1.0
23971,schoolwork,schoolwork,19,19,0.9607843137254902,5.21,0.85,1.0
23972,schoolyard,schoolyard,18,18,0.8627450980392157,5.5,2.09,1.0
23973,schooner,schooner,19,15,0.7450980392156863,12.33,3.27,0.7894736842105263
23974,schottische,schottische,18,4,0.0392156862745098,20.25,3.86,0.2222222222222222
23975,schwa,schwa,19,8,0.0196078431372549,15.5,3.93,0.42105263157894735
23976,sciatic,sciatic,18,11,0.21568627450980393,16.09,4.01,0.6111111111111112
23977,sciatica,sciatica,18,11,0.2549019607843137,15.55,4.8,0.6111111111111112
23978,science,science,19,19,37.254901960784316,7.32,1.92,1.0
23979,scientific,scientific,19,19,11.372549019607844,8.74,3.26,1.0
23980,scientist,scientist,19,19,12.176470588235293,6.89,2.38,1.0
23981,scientologist,scientologist,18,17,0.0392156862745098,14.82,3.07,0.9444444444444444
23982,scientology,scientology,20,20,0.29411764705882354,15.3,2.66,1.0
23983,scimitar,scimitar,19,13,0.21568627450980393,14.54,4.54,0.6842105263157895
23984,scintilla,scintilla,20,3,0.11764705882352941,14.33,2.08,0.15
23985,scintillate,scintillate,19,12,0.0392156862745098,16.08,4.14,0.631578947368421
23986,scintillating,scintillate,19,16,0.39215686274509803,15.5,2.9,0.8421052631578947
23987,scintillation,scintillation,20,17,0.0392156862745098,14.53,2.18,0.85
23988,scion,scion,19,13,0.23529411764705882,16.85,5.79,0.6842105263157895
23989,scissor,scissor,18,18,0.35294117647058826,4.56,2.36,1.0
23990,scissors,scissor,18,18,6.686274509803922,4.5,1.86,1.0
23991,sclera,sclera,19,6,0.0784313725490196,15.0,6.39,0.3157894736842105
23992,scleroderma,scleroderma,19,8,0.058823529411764705,15.5,3.02,0.42105263157894735
23993,sclerosis,sclerosis,20,18,0.2549019607843137,14.22,3.25,0.9
23994,scoff,scoff,21,19,0.4117647058823529,12.477376,3.28,0.9047619047619048
23995,scold,scold,19,19,1.3137254901960784,8.53,3.27,1.0
23996,scoliosis,scoliosis,19,19,0.27450980392156865,13.0,3.82,1.0
23997,sconce,sconce,19,15,0.1568627450980392,14.07,4.27,0.7894736842105263
23998,scone,scone,19,19,0.49019607843137253,10.26,4.0,1.0
23999,scoop,scoop,21,21,5.666666666666667,5.14,2.22,1.0
24000,scooper,scooper,19,19,0.23529411764705882,7.21,2.15,1.0
24001,scoot,scoot,19,19,2.980392156862745,6.0,2.54,1.0
24002,scooter,scooter,19,19,2.7254901960784315,6.68,2.94,1.0
24003,scope,scope,18,18,5.607843137254902,9.83,2.6,1.0
24004,scopolamine,scopolamine,20,5,0.2549019607843137,19.4,3.78,0.25
24005,scorch,scorch,19,19,0.47058823529411764,9.58,3.44,1.0
24006,scorcher,scorcher,18,16,0.37254901960784315,9.19,3.56,0.8888888888888888
24007,score,score,18,18,30.431372549019606,5.83,1.54,1.0
24008,scoreboard,scoreboard,19,19,0.6078431372549019,7.37,2.73,1.0
24009,scorecard,scorecard,19,19,0.1568627450980392,7.53,2.06,1.0
24010,scorekeeper,scorekeeper,19,18,0.11764705882352941,7.5,1.79,0.9473684210526315
24011,scorekeeping,scorekeeping,18,17,0.0392156862745098,9.0,2.72,0.9444444444444444
24012,scoreless,scoreless,19,19,0.13725490196078433,8.32,2.79,1.0
24013,scorer,scorer,18,17,0.4117647058823529,8.82,3.09,0.9444444444444444
24014,scorn,scorn,19,19,1.1568627450980393,10.32,2.36,1.0
24015,scornful,scornful,18,18,0.0784313725490196,10.67,2.87,1.0
24016,scorpion,scorpion,19,19,2.6666666666666665,7.84,2.63,1.0
24017,scot,scot,19,11,0.3137254901960784,9.36,3.98,0.5789473684210527
24018,scotch,scotch,18,18,14.745098039215685,11.83,4.73,1.0
24019,scoundrel,scoundrel,18,17,2.980392156862745,12.82,4.14,0.9444444444444444
24020,scour,scour,19,18,0.6078431372549019,10.94,4.29,0.9473684210526315
24021,scourge,scourge,18,17,1.3137254901960784,14.06,2.51,0.9444444444444444
24022,scout,scout,18,18,12.882352941176471,6.94,2.36,1.0
24023,scoutmaster,scoutmaster,20,20,0.21568627450980393,9.0,2.58,1.0
24024,scouts,scout,22,22,5.470588235294118,6.407899,1.02,1.0
24025,scow,scow,18,11,0.3333333333333333,12.82,3.22,0.6111111111111112
24026,scowl,scowl,19,18,0.5098039215686274,9.56,3.07,0.9473684210526315
24027,scrabble,scrabble,19,19,1.8823529411764706,9.32,4.08,1.0
24028,scraggy,scraggy,20,13,0.0392156862745098,12.69,2.5,0.65
24029,scram,scram,18,17,3.5098039215686274,9.24,4.91,0.9444444444444444
24030,scramble,scramble,18,18,2.411764705882353,8.83,3.26,1.0
24031,scrambled,scramble,18,18,7.196078431372549,5.61,2.06,1.0
24032,scrambler,scrambler,18,17,0.5490196078431373,11.59,3.22,0.9444444444444444
24033,scrap,scrap,19,19,4.372549019607843,7.68,2.16,1.0
24034,scrapbook,scrapbook,18,18,1.196078431372549,7.56,2.66,1.0
24035,scrape,scrape,19,19,4.117647058823529,6.21,2.94,1.0
24036,scraper,scraper,19,17,0.09803921568627451,8.18,3.0,0.8947368421052632
24037,scrapheap,scrapheap,20,20,0.0784313725490196,9.5,2.82,1.0
24038,scrapper,scrapper,18,18,0.19607843137254902,10.72,3.8,1.0
24039,scrapple,scrapple,21,12,0.11764705882352941,11.5,3.9,0.5714285714285714
24040,scrappy,scrappy,19,19,0.5882352941176471,9.11,2.92,1.0
24041,scratch,scratch,18,18,18.84313725490196,5.61,3.05,1.0
24042,scratcher,scratcher,21,21,0.1568627450980392,7.62,2.91,1.0
24043,scratchy,scratchy,19,19,0.9607843137254902,5.16,2.89,1.0
24044,scrawl,scrawl,19,15,0.23529411764705882,11.73,2.81,0.7894736842105263
24045,scrawny,scrawny,21,19,1.5686274509803921,9.11,3.54,0.9047619047619048
24046,scream,scream,20,20,26.41176470588235,4.2,1.58,1.0
24047,screamer,screamer,18,17,1.0196078431372548,7.65,3.18,0.9444444444444444
24048,screech,screech,18,18,6.235294117647059,8.17,2.96,1.0
24049,screechy,screechy,18,18,0.0196078431372549,9.11,3.16,1.0
24050,screen,screen,19,19,23.392156862745097,5.84,2.46,1.0
24051,screener,screener,20,18,0.23529411764705882,13.06,4.92,0.9
24052,screening,screen,19,19,3.392156862745098,10.16,3.04,1.0
24053,screenland,screenland,19,6,0.0196078431372549,16.83,5.12,0.3157894736842105
24054,screenplay,screenplay,18,18,2.607843137254902,12.22,3.1,1.0
24055,screenwriter,screenwriter,21,21,0.5490196078431373,12.81,3.87,1.0
24056,screenwriting,screenwrite,21,21,0.1568627450980392,11.76,4.33,1.0
24057,screw,screw,37,37,37.490196078431374,6.65,2.53,1.0
24058,screwball,screwball,18,18,1.1176470588235294,8.94,2.48,1.0
24059,screwdriver,screwdriver,19,19,2.5098039215686274,6.0,2.85,1.0
24060,screwy,screwy,22,21,1.7647058823529411,10.95,3.89,0.9545454545454546
24061,scribble,scribble,18,18,0.6274509803921569,5.67,2.66,1.0
24062,scribbler,scribbler,19,19,0.13725490196078433,9.53,2.89,1.0
24063,scribe,scribe,20,20,0.2549019607843137,10.1,3.13,1.0
24064,scrimmage,scrimmage,19,18,0.7843137254901961,9.89,4.55,0.9473684210526315
24065,scrimp,scrimp,19,12,0.11764705882352941,10.25,2.9,0.631578947368421
24066,scrip,scrip,21,9,0.7058823529411765,13.0,4.47,0.42857142857142855
24067,script,script,19,19,19.607843137254903,9.79,3.31,1.0
24068,scriptural,scriptural,18,17,0.0196078431372549,8.82,3.17,0.9444444444444444
24069,scripture,scripture,18,18,1.3529411764705883,7.28,2.74,1.0
24070,scriptwriter,scriptwriter,19,19,0.0392156862745098,10.74,3.66,1.0
24071,scrivener,scrivener,20,8,0.0392156862745098,14.88,3.14,0.4
24072,scrod,scrod,19,14,0.058823529411764705,13.64,4.67,0.7368421052631579
24073,scroll,scroll,19,19,2.2745098039215685,9.89,3.09,1.0
24074,scrollwork,scrollwork,20,15,0.058823529411764705,14.53,4.07,0.75
24075,scrotal,scrotal,19,15,0.0392156862745098,13.87,4.47,0.7894736842105263
